STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,8/30/2017,0.58,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,8/31/2017,0.01,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/1/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/2/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/3/2017,0.08,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/4/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/5/2017,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/6/2017,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/7/2017,0.01,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/8/2017,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/9/2017,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/10/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/11/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/12/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/13/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/14/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/15/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/16/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/17/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/18/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/20/2017,0.57,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/21/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/22/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/23/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/24/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/25/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/26/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/27/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/28/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/29/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,9/30/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/1/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/2/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/3/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/4/2017,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/5/2017,0.03,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/6/2017,0.13,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/7/2017,0.2,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/8/2017,0.63,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/9/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/10/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/11/2017,1.67,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/12/2017,0.17,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/13/2017,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/17/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/18/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/19/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/20/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/21/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/22/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/23/2017,1.07,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/24/2017,0.55,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/25/2017,0.67,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/26/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/27/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/28/2017,0.2,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/29/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/30/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,10/31/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/1/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/2/2017,0.37,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/3/2017,0.03,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/4/2017,0.17,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/5/2017,0.5,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/6/2017,0.13,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/7/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/8/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/9/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/10/2017,0,"T,,N",0,"T,,N",,,,,0,"T,,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/11/2017,0.1,",,N",1,",,N",,,,,0.1,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/12/2017,0.16,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/13/2017,0.13,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/14/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/15/2017,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/16/2017,0.25,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/17/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/18/2017,0.37,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/19/2017,0.4,",,N",0,"T,,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/20/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/21/2017,0.13,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/22/2017,0.05,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/23/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/24/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/25/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/26/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/27/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/28/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/29/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,11/30/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/1/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/2/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/3/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/4/2017,0.02,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/5/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/6/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/7/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/8/2017,0,"T,,N",0,"T,,N",,,,,0,"T,,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/12/2017,0.1,",,N",0.6,",,N",,,,,0.1,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/13/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/14/2017,0,"T,,N",0,"T,,N",,,,,0,"T,,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/15/2017,0,"T,,N",0,"T,,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/16/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/17/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/19/2017,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/20/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/21/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/22/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/23/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/24/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/25/2017,0.2,",,N",2.6,",,N",2.6,",,N",0.2,",,N",0.2,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/26/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/27/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/28/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/29/2017,0.02,",,N",0.5,",,N",,,,,0,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/30/2017,0.07,",,N",1,",,N",,,,,0.1,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,12/31/2017,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/1/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/2/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/3/2018,0,"T,,N",0,"T,,N",,,,,0,"T,,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/4/2018,0.01,",,N",0.2,",,N",,,,,0,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/5/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/6/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/7/2018,0,"T,,N",0,"T,,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/8/2018,0.02,",,N",0,"T,,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/9/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/10/2018,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/11/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/12/2018,0.31,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/13/2018,0.01,",,N",0,"T,,N",,,,,0,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/14/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/15/2018,0.11,",,N",1.8,",,N",,,,,0.1,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/16/2018,0.06,",,N",1.8,",,N",3.4,",,N",,,0.1,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/17/2018,0.02,",,N",0.5,",,N",3,",,N",,,0,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/18/2018,0,",,N",0,",,N",3,",,N",,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/19/2018,0,",,N",0,",,N",2.5,",,N",,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/20/2018,0,",,N",0,",,N",0.5,",,N",,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/21/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/22/2018,0.6,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/23/2018,0.16,",,N",0.5,",,N",0.5,",,N",,,0.1,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/24/2018,0,"T,,N",0,"T,,N",0,"T,,N",,,0,"T,,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/25/2018,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/26/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/27/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/28/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/29/2018,0,"T,,N",0,"T,,N",,,,,0,"T,,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/30/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,1/31/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/1/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/2/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/3/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/4/2018,0.1,",,N",1.7,",,N",,,,,0.1,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/5/2018,0.08,",,N",1.4,",,N",2.5,",,N",,,0.1,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/6/2018,0.19,",,N",2.3,",,N",4,",,N",,,0.2,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/7/2018,0.09,",,N",2,",,N",5.5,",,N",,,0.1,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/8/2018,0,",,N",0,",,N",4.6,",,N",,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/9/2018,0.5,",,N",6,",,N",9.5,",,N",,,0.5,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/10/2018,0.17,",,N",2,",,N",9.2,",,N",,,0.2,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/11/2018,0.25,",,N",3.5,",,N",12.2,",,N",,,0.3,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/12/2018,0.01,",,N",0.5,",,N",11.7,",,N",,,0,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/13/2018,0,",,N",0,",,N",10.1,",,N",,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/14/2018,0,",,N",0,",,N",9,",,N",,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/15/2018,0,"T,,N",,,0,",,N",,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/16/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/17/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/18/2018,0.1,",,N",1,",,N",1,",,N",,,0.1,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/19/2018,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/20/2018,1.43,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/21/2018,1.3,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/22/2018,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/23/2018,0.06,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/24/2018,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/25/2018,0.12,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/26/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/27/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,2/28/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/1/2018,0.5,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/2/2018,0.34,",,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/3/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/4/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/5/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/6/2018,0.16,",,N",0,"T,,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/7/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/8/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/9/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/10/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/11/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/12/2018,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/13/2018,0,"T,,N",,,,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/14/2018,0.01,",,N",0,"T,,N",,,,,0,",,N"
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/15/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/16/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/17/2018,0,",,N",0,",,N",,,,,,
US1ILCK0214,"ROGERS PARK 1.5 SW, IL US",41.9957,-87.6918,181.4,3/18/2018,0,",,N",0,",,N",,,,,,
